_id,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
7778,20201115,SIMCOE MUSKOKA DISTRICT,2260,175,1480,48
7779,20201115,SUDBURY AND DISTRICT,2261,69,136,2
7780,20201115,THUNDER BAY DISTRICT,2262,34,117,1
7781,20201115,TIMISKAMING,2263,0,17,0
7782,20201115,TORONTO,3895,4221,27155,1438
7783,20201115,WATERLOO REGION,2265,329,2224,121
7784,20201115,WELLINGTON-DUFFERIN-GUELPH,2266,105,900,37
7785,20201115,WINDSOR-ESSEX COUNTY,2268,183,2813,77
7786,20201115,YORK REGION,2270,1214,6927,296
7787,20201116,ALGOMA DISTRICT,2226,6,52,0
7788,20201116,BRANT COUNTY,2227,66,396,6
7789,20201116,CHATHAM-KENT,2240,32,422,3
7790,20201116,CITY OF HAMILTON,2237,365,2003,67
7791,20201116,CITY OF OTTAWA,2251,504,7092,359
7792,20201116,DURHAM REGION,2230,364,3152,183
7793,20201116,EASTERN ONTARIO,2258,89,619,35
7794,20201116,GREY BRUCE,2233,38,173,0
7795,20201116,HALDIMAND-NORFOLK,2234,32,508,37
7796,20201116,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,244,21
7797,20201116,HALTON REGION,2236,486,2271,45
7798,20201116,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,77,5
7799,20201116,HURON PERTH,5183,73,163,9
7800,20201116,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,35,184,0
7801,20201116,LAMBTON COUNTY,2242,8,354,25
7802,20201116,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,408,53
7803,20201116,MIDDLESEX-LONDON,2244,127,1175,63
7804,20201116,NIAGARA REGION,2246,179,1578,80
7805,20201116,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
7806,20201116,NORTHWESTERN,2249,7,79,0
7807,20201116,OXFORD ELGIN-ST.THOMAS,4913,65,376,5
7808,20201116,PEEL REGION,2253,3652,15287,335
7809,20201116,PETERBOROUGH COUNTY-CITY,2255,22,152,4
7810,20201116,PORCUPINE,2256,3,92,9
7811,20201116,RENFREW COUNTY AND DISTRICT,2257,15,106,1
7812,20201116,SIMCOE MUSKOKA DISTRICT,2260,202,1488,48
7813,20201116,SUDBURY AND DISTRICT,2261,62,144,2
7814,20201116,THUNDER BAY DISTRICT,2262,36,119,1
7815,20201116,TIMISKAMING,2263,1,17,0
7816,20201116,TORONTO,3895,4422,27458,1442
7817,20201116,WATERLOO REGION,2265,368,2252,121
7818,20201116,WELLINGTON-DUFFERIN-GUELPH,2266,113,906,37
7819,20201116,WINDSOR-ESSEX COUNTY,2268,195,2815,77
7820,20201116,YORK REGION,2270,1226,7084,297
7821,20201117,ALGOMA DISTRICT,2226,3,55,0
7822,20201117,BRANT COUNTY,2227,64,407,6
7823,20201117,CHATHAM-KENT,2240,31,429,3
7824,20201117,CITY OF HAMILTON,2237,319,2068,67
7825,20201117,CITY OF OTTAWA,2251,455,7150,361
7826,20201117,DURHAM REGION,2230,378,3207,183
7827,20201117,EASTERN ONTARIO,2258,81,632,35
7828,20201117,GREY BRUCE,2233,37,176,0
7829,20201117,HALDIMAND-NORFOLK,2234,31,509,37
7830,20201117,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,246,21
7831,20201117,HALTON REGION,2236,508,2307,45
7832,20201117,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,77,5
7833,20201117,HURON PERTH,5183,57,177,13
7834,20201117,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,37,187,0
7835,20201117,LAMBTON COUNTY,2242,7,355,25
7836,20201117,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,409,53
7837,20201117,MIDDLESEX-LONDON,2244,110,1195,63
7838,20201117,NIAGARA REGION,2246,189,1595,80
7839,20201117,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
7840,20201117,NORTHWESTERN,2249,7,79,0
7841,20201117,OXFORD ELGIN-ST.THOMAS,4913,64,383,5
7842,20201117,PEEL REGION,2253,3671,15524,335
7843,20201117,PETERBOROUGH COUNTY-CITY,2255,23,152,4
7844,20201117,PORCUPINE,2256,3,92,9
7845,20201117,RENFREW COUNTY AND DISTRICT,2257,10,106,1
7846,20201117,SIMCOE MUSKOKA DISTRICT,2260,197,1512,48
7847,20201117,SUDBURY AND DISTRICT,2261,55,152,2
7848,20201117,THUNDER BAY DISTRICT,2262,42,122,1
7849,20201117,TIMISKAMING,2263,1,17,0
7850,20201117,TORONTO,3895,4687,27758,1446
7851,20201117,WATERLOO REGION,2265,363,2298,122
7852,20201117,WELLINGTON-DUFFERIN-GUELPH,2266,122,919,37
7853,20201117,WINDSOR-ESSEX COUNTY,2268,182,2843,78
7854,20201117,YORK REGION,2270,1161,7243,297
7855,20201118,ALGOMA DISTRICT,2226,3,55,0
7856,20201118,BRANT COUNTY,2227,54,420,6
7857,20201118,CHATHAM-KENT,2240,27,436,3
7858,20201118,CITY OF HAMILTON,2237,308,2122,70
7859,20201118,CITY OF OTTAWA,2251,403,7222,363
7860,20201118,DURHAM REGION,2230,378,3247,183
7861,20201118,EASTERN ONTARIO,2258,68,647,35
7862,20201118,GREY BRUCE,2233,34,181,0
7863,20201118,HALDIMAND-NORFOLK,2234,30,515,37
7864,20201118,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,246,21
7865,20201118,HALTON REGION,2236,524,2353,46
7866,20201118,HASTINGS & PRINCE EDWARD COUNTIES,2238,10,79,5
7867,20201118,HURON PERTH,5183,57,178,13
7868,20201118,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,37,190,0
7869,20201118,LAMBTON COUNTY,2242,9,356,25
7870,20201118,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,413,53
7871,20201118,MIDDLESEX-LONDON,2244,92,1215,63
7872,20201118,NIAGARA REGION,2246,153,1639,81
7873,20201118,NORTH BAY PARRY SOUND DISTRICT,2247,6,49,1
7874,20201118,NORTHWESTERN,2249,8,81,0
7875,20201118,OXFORD ELGIN-ST.THOMAS,4913,72,389,5
7876,20201118,PEEL REGION,2253,3749,15907,337
7877,20201118,PETERBOROUGH COUNTY-CITY,2255,22,153,4
7878,20201118,PORCUPINE,2256,4,92,9
7879,20201118,RENFREW COUNTY AND DISTRICT,2257,8,108,1
7880,20201118,SIMCOE MUSKOKA DISTRICT,2260,188,1546,48
7881,20201118,SUDBURY AND DISTRICT,2261,47,161,2
7882,20201118,THUNDER BAY DISTRICT,2262,55,129,1
7883,20201118,TIMISKAMING,2263,1,17,0
7884,20201118,TORONTO,3895,4613,28220,1468
7885,20201118,WATERLOO REGION,2265,358,2357,122
7886,20201118,WELLINGTON-DUFFERIN-GUELPH,2266,138,926,37
7887,20201118,WINDSOR-ESSEX COUNTY,2268,176,2866,78
7888,20201118,YORK REGION,2270,1171,7410,298
7889,20201119,ALGOMA DISTRICT,2226,3,55,0
7890,20201119,BRANT COUNTY,2227,53,427,6
7891,20201119,CHATHAM-KENT,2240,26,439,3
7892,20201119,CITY OF HAMILTON,2237,298,2167,72
7893,20201119,CITY OF OTTAWA,2251,393,7269,363
7894,20201119,DURHAM REGION,2230,402,3280,183
7895,20201119,EASTERN ONTARIO,2258,65,658,35
7896,20201119,GREY BRUCE,2233,42,183,0
7897,20201119,HALDIMAND-NORFOLK,2234,27,520,37
7898,20201119,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,246,21
7899,20201119,HALTON REGION,2236,509,2402,47
7900,20201119,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,79,5
7901,20201119,HURON PERTH,5183,53,187,15
7902,20201119,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,34,196,0
7903,20201119,LAMBTON COUNTY,2242,10,357,25
7904,20201119,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,414,53
7905,20201119,MIDDLESEX-LONDON,2244,98,1228,63
7906,20201119,NIAGARA REGION,2246,137,1675,82
7907,20201119,NORTH BAY PARRY SOUND DISTRICT,2247,6,51,1
7908,20201119,NORTHWESTERN,2249,9,81,0
7909,20201119,OXFORD ELGIN-ST.THOMAS,4913,70,397,5
7910,20201119,PEEL REGION,2253,3738,16279,337
7911,20201119,PETERBOROUGH COUNTY-CITY,2255,23,153,4
7912,20201119,PORCUPINE,2256,4,92,9
7913,20201119,RENFREW COUNTY AND DISTRICT,2257,6,112,1
7914,20201119,SIMCOE MUSKOKA DISTRICT,2260,183,1576,50
7915,20201119,SUDBURY AND DISTRICT,2261,42,167,2
7916,20201119,THUNDER BAY DISTRICT,2262,57,134,1
7917,20201119,TIMISKAMING,2263,1,17,0
7918,20201119,TORONTO,3895,4492,28668,1487
7919,20201119,WATERLOO REGION,2265,345,2398,122
7920,20201119,WELLINGTON-DUFFERIN-GUELPH,2266,135,940,37
7921,20201119,WINDSOR-ESSEX COUNTY,2268,183,2883,78
7922,20201119,YORK REGION,2270,1152,7571,299
7923,20201120,ALGOMA DISTRICT,2226,2,56,0
7924,20201120,BRANT COUNTY,2227,54,427,6
7925,20201120,CHATHAM-KENT,2240,29,441,3
7926,20201120,CITY OF HAMILTON,2237,290,2211,72
7927,20201120,CITY OF OTTAWA,2251,413,7325,364
7928,20201120,DURHAM REGION,2230,391,3337,183
7929,20201120,EASTERN ONTARIO,2258,64,663,36
7930,20201120,GREY BRUCE,2233,58,188,0
7931,20201120,HALDIMAND-NORFOLK,2234,26,521,37
7932,20201120,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,247,21
7933,20201120,HALTON REGION,2236,495,2452,47
7934,20201120,HASTINGS & PRINCE EDWARD COUNTIES,2238,15,80,5
7935,20201120,HURON PERTH,5183,47,200,14
7936,20201120,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,200,0
7937,20201120,LAMBTON COUNTY,2242,14,358,25
7938,20201120,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,415,53
7939,20201120,MIDDLESEX-LONDON,2244,118,1245,63
7940,20201120,NIAGARA REGION,2246,133,1700,82
7941,20201120,NORTH BAY PARRY SOUND DISTRICT,2247,10,51,1
7942,20201120,NORTHWESTERN,2249,9,83,0
7943,20201120,OXFORD ELGIN-ST.THOMAS,4913,66,406,5
7944,20201120,PEEL REGION,2253,3771,16645,338
7945,20201120,PETERBOROUGH COUNTY-CITY,2255,22,156,4
7946,20201120,PORCUPINE,2256,4,92,9
7947,20201120,RENFREW COUNTY AND DISTRICT,2257,7,115,1
7948,20201120,SIMCOE MUSKOKA DISTRICT,2260,198,1594,50
7949,20201120,SUDBURY AND DISTRICT,2261,35,174,2
7950,20201120,THUNDER BAY DISTRICT,2262,60,137,1
7951,20201120,TIMISKAMING,2263,2,17,0
7952,20201120,TORONTO,3895,4398,29149,1493
7953,20201120,WATERLOO REGION,2265,333,2438,122
7954,20201120,WELLINGTON-DUFFERIN-GUELPH,2266,143,958,37
7955,20201120,WINDSOR-ESSEX COUNTY,2268,212,2899,78
7956,20201120,YORK REGION,2270,1155,7736,299
7957,20201121,ALGOMA DISTRICT,2226,0,58,0
7958,20201121,BRANT COUNTY,2227,73,431,6
7959,20201121,CHATHAM-KENT,2240,27,443,3
7960,20201121,CITY OF HAMILTON,2237,289,2258,73
7961,20201121,CITY OF OTTAWA,2251,408,7364,366
7962,20201121,DURHAM REGION,2230,404,3380,183
7963,20201121,EASTERN ONTARIO,2258,54,675,37
7964,20201121,GREY BRUCE,2233,52,197,0
7965,20201121,HALDIMAND-NORFOLK,2234,30,523,37
7966,20201121,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,249,21
7967,20201121,HALTON REGION,2236,483,2516,48
7968,20201121,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,83,5
7969,20201121,HURON PERTH,5183,45,209,14
7970,20201121,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,203,0
7971,20201121,LAMBTON COUNTY,2242,16,359,25
7972,20201121,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,416,53
7973,20201121,MIDDLESEX-LONDON,2244,126,1263,63
7974,20201121,NIAGARA REGION,2246,156,1711,82
7975,20201121,NORTH BAY PARRY SOUND DISTRICT,2247,10,52,1
7976,20201121,NORTHWESTERN,2249,9,85,0
7977,20201121,OXFORD ELGIN-ST.THOMAS,4913,68,410,5
7978,20201121,PEEL REGION,2253,3986,16952,338
7979,20201121,PETERBOROUGH COUNTY-CITY,2255,24,160,4
7980,20201121,PORCUPINE,2256,4,92,9
7981,20201121,RENFREW COUNTY AND DISTRICT,2257,7,115,1
7982,20201121,SIMCOE MUSKOKA DISTRICT,2260,196,1622,50
7983,20201121,SUDBURY AND DISTRICT,2261,26,186,2
7984,20201121,THUNDER BAY DISTRICT,2262,69,137,1
7985,20201121,TIMISKAMING,2263,3,17,0
7986,20201121,TORONTO,3895,4339,29644,1507
7987,20201121,WATERLOO REGION,2265,329,2483,123
7988,20201121,WELLINGTON-DUFFERIN-GUELPH,2266,135,985,37
7989,20201121,WINDSOR-ESSEX COUNTY,2268,241,2917,78
7990,20201121,YORK REGION,2270,1159,7884,300
7991,20201122,ALGOMA DISTRICT,2226,0,58,0
7992,20201122,BRANT COUNTY,2227,79,437,6
7993,20201122,CHATHAM-KENT,2240,29,445,3
7994,20201122,CITY OF HAMILTON,2237,321,2291,74
7995,20201122,CITY OF OTTAWA,2251,370,7434,366
7996,20201122,DURHAM REGION,2230,407,3427,183
7997,20201122,EASTERN ONTARIO,2258,56,680,37
7998,20201122,GREY BRUCE,2233,57,208,0
7999,20201122,HALDIMAND-NORFOLK,2234,33,530,37
8000,20201122,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,11,251,21
8001,20201122,HALTON REGION,2236,483,2562,50
8002,20201122,HASTINGS & PRINCE EDWARD COUNTIES,2238,16,85,5
8003,20201122,HURON PERTH,5183,37,221,15
8004,20201122,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,205,0
8005,20201122,LAMBTON COUNTY,2242,16,359,25
8006,20201122,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6,419,53
8007,20201122,MIDDLESEX-LONDON,2244,119,1277,63
8008,20201122,NIAGARA REGION,2246,161,1728,82
8009,20201122,NORTH BAY PARRY SOUND DISTRICT,2247,10,53,1
8010,20201122,NORTHWESTERN,2249,14,85,0
8011,20201122,OXFORD ELGIN-ST.THOMAS,4913,67,415,5
8012,20201122,PEEL REGION,2253,4072,17356,338
8013,20201122,PETERBOROUGH COUNTY-CITY,2255,24,163,4
8014,20201122,PORCUPINE,2256,4,93,9
8015,20201122,RENFREW COUNTY AND DISTRICT,2257,8,116,1
8016,20201122,SIMCOE MUSKOKA DISTRICT,2260,208,1634,50
8017,20201122,SUDBURY AND DISTRICT,2261,18,195,2
8018,20201122,THUNDER BAY DISTRICT,2262,73,144,1
8019,20201122,TIMISKAMING,2263,3,17,0
8020,20201122,TORONTO,3895,4337,30097,1516
8021,20201122,WATERLOO REGION,2265,325,2541,123
8022,20201122,WELLINGTON-DUFFERIN-GUELPH,2266,135,1015,37
8023,20201122,WINDSOR-ESSEX COUNTY,2268,248,2939,78
8024,20201122,YORK REGION,2270,1144,8028,301
8025,20201123,ALGOMA DISTRICT,2226,0,58,0
8026,20201123,BRANT COUNTY,2227,87,445,6
8027,20201123,CHATHAM-KENT,2240,30,447,3
8028,20201123,CITY OF HAMILTON,2237,325,2344,78
8029,20201123,CITY OF OTTAWA,2251,347,7496,367
8030,20201123,DURHAM REGION,2230,410,3465,183
8031,20201123,EASTERN ONTARIO,2258,56,686,37
8032,20201123,GREY BRUCE,2233,59,213,0
8033,20201123,HALDIMAND-NORFOLK,2234,35,534,37
8034,20201123,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,14,252,21
8035,20201123,HALTON REGION,2236,493,2601,54
8036,20201123,HASTINGS & PRINCE EDWARD COUNTIES,2238,17,86,5
8037,20201123,HURON PERTH,5183,35,227,16
8038,20201123,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,215,0
8039,20201123,LAMBTON COUNTY,2242,14,361,25
8040,20201123,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,5,420,53
8041,20201123,MIDDLESEX-LONDON,2244,118,1291,63
8042,20201123,NIAGARA REGION,2246,157,1756,82
8043,20201123,NORTH BAY PARRY SOUND DISTRICT,2247,11,53,1
8044,20201123,NORTHWESTERN,2249,17,86,0
8045,20201123,OXFORD ELGIN-ST.THOMAS,4913,64,427,5
8046,20201123,PEEL REGION,2253,4127,17836,338
8047,20201123,PETERBOROUGH COUNTY-CITY,2255,22,166,4
8048,20201123,PORCUPINE,2256,3,94,9
8049,20201123,RENFREW COUNTY AND DISTRICT,2257,11,116,1
8050,20201123,SIMCOE MUSKOKA DISTRICT,2260,206,1661,50
8051,20201123,SUDBURY AND DISTRICT,2261,17,200,2
8052,20201123,THUNDER BAY DISTRICT,2262,86,147,1
8053,20201123,TIMISKAMING,2263,3,17,0
8054,20201123,TORONTO,3895,4228,30536,1522
8055,20201123,WATERLOO REGION,2265,342,2607,123
8056,20201123,WELLINGTON-DUFFERIN-GUELPH,2266,153,1027,37
8057,20201123,WINDSOR-ESSEX COUNTY,2268,289,2954,78
8058,20201123,YORK REGION,2270,1206,8168,304
8059,20201124,ALGOMA DISTRICT,2226,0,58,0
8060,20201124,BRANT COUNTY,2227,87,451,6
8061,20201124,CHATHAM-KENT,2240,23,454,3
8062,20201124,CITY OF HAMILTON,2237,296,2380,81
8063,20201124,CITY OF OTTAWA,2251,323,7538,368
8064,20201124,DURHAM REGION,2230,408,3483,183
8065,20201124,EASTERN ONTARIO,2258,51,691,38
8066,20201124,GREY BRUCE,2233,56,218,0
8067,20201124,HALDIMAND-NORFOLK,2234,31,538,37
8068,20201124,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,15,252,21
8069,20201124,HALTON REGION,2236,468,2631,54
8070,20201124,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,90,5
8071,20201124,HURON PERTH,5183,34,233,16
8072,20201124,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,13,219,0
8073,20201124,LAMBTON COUNTY,2242,18,361,25
8074,20201124,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,420,53
8075,20201124,MIDDLESEX-LONDON,2244,112,1302,64
8076,20201124,NIAGARA REGION,2246,168,1763,83
8077,20201124,NORTH BAY PARRY SOUND DISTRICT,2247,8,54,1
8078,20201124,NORTHWESTERN,2249,20,86,0
8079,20201124,OXFORD ELGIN-ST.THOMAS,4913,56,439,5
8080,20201124,PEEL REGION,2253,3977,18158,341
8081,20201124,PETERBOROUGH COUNTY-CITY,2255,24,167,4
8082,20201124,PORCUPINE,2256,3,94,9
8083,20201124,RENFREW COUNTY AND DISTRICT,2257,10,117,1
8084,20201124,SIMCOE MUSKOKA DISTRICT,2260,197,1695,50
8085,20201124,SUDBURY AND DISTRICT,2261,18,201,2
8086,20201124,THUNDER BAY DISTRICT,2262,79,155,1
8087,20201124,TIMISKAMING,2263,2,17,0
8088,20201124,TORONTO,3895,4364,30895,1524
8089,20201124,WATERLOO REGION,2265,367,2622,123
8090,20201124,WELLINGTON-DUFFERIN-GUELPH,2266,151,1045,37
8091,20201124,WINDSOR-ESSEX COUNTY,2268,307,2967,78
8092,20201124,YORK REGION,2270,1210,8280,306
8093,20201125,ALGOMA DISTRICT,2226,0,58,0
8094,20201125,BRANT COUNTY,2227,80,463,6
8095,20201125,CHATHAM-KENT,2240,22,457,3
8096,20201125,CITY OF HAMILTON,2237,312,2413,81
8097,20201125,CITY OF OTTAWA,2251,299,7581,372
8098,20201125,DURHAM REGION,2230,371,3546,183
8099,20201125,EASTERN ONTARIO,2258,45,702,38
8100,20201125,GREY BRUCE,2233,52,224,0
8101,20201125,HALDIMAND-NORFOLK,2234,31,540,37
8102,20201125,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,15,253,21
8103,20201125,HALTON REGION,2236,416,2713,54
8104,20201125,HASTINGS & PRINCE EDWARD COUNTIES,2238,20,90,5
8105,20201125,HURON PERTH,5183,30,237,16
8106,20201125,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,11,223,0
8107,20201125,LAMBTON COUNTY,2242,18,361,25
8108,20201125,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,422,53
8109,20201125,MIDDLESEX-LONDON,2244,126,1314,64
8110,20201125,NIAGARA REGION,2246,164,1783,84
8111,20201125,NORTH BAY PARRY SOUND DISTRICT,2247,8,57,1
8112,20201125,NORTHWESTERN,2249,18,90,0
8113,20201125,OXFORD ELGIN-ST.THOMAS,4913,54,447,6
8114,20201125,PEEL REGION,2253,3974,18560,357
8115,20201125,PETERBOROUGH COUNTY-CITY,2255,16,176,5
8116,20201125,PORCUPINE,2256,2,95,9
8117,20201125,RENFREW COUNTY AND DISTRICT,2257,10,120,1
8118,20201125,SIMCOE MUSKOKA DISTRICT,2260,195,1727,50
8119,20201125,SUDBURY AND DISTRICT,2261,18,202,2
8120,20201125,THUNDER BAY DISTRICT,2262,89,158,1
8121,20201125,TIMISKAMING,2263,1,17,0
8122,20201125,TORONTO,3895,4315,31380,1533
8123,20201125,WATERLOO REGION,2265,380,2669,124
8124,20201125,WELLINGTON-DUFFERIN-GUELPH,2266,147,1061,38
8125,20201125,WINDSOR-ESSEX COUNTY,2268,308,3014,78
8126,20201125,YORK REGION,2270,1228,8397,307
8127,20201126,ALGOMA DISTRICT,2226,2,58,0
8128,20201126,BRANT COUNTY,2227,69,480,6
8129,20201126,CHATHAM-KENT,2240,24,457,3
8130,20201126,CITY OF HAMILTON,2237,336,2448,81
8131,20201126,CITY OF OTTAWA,2251,268,7636,372
8132,20201126,DURHAM REGION,2230,372,3592,183
8133,20201126,EASTERN ONTARIO,2258,52,704,38
8134,20201126,GREY BRUCE,2233,54,231,0
8135,20201126,HALDIMAND-NORFOLK,2234,32,542,37
8136,20201126,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,20,255,21
8137,20201126,HALTON REGION,2236,387,2774,58
8138,20201126,HASTINGS & PRINCE EDWARD COUNTIES,2238,25,92,5
8139,20201126,HURON PERTH,5183,34,244,16
8140,20201126,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,226,0
8141,20201126,LAMBTON COUNTY,2242,16,364,25
8142,20201126,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,422,53
8143,20201126,MIDDLESEX-LONDON,2244,131,1323,64
8144,20201126,NIAGARA REGION,2246,161,1809,84
8145,20201126,NORTH BAY PARRY SOUND DISTRICT,2247,13,57,1
8146,20201126,NORTHWESTERN,2249,15,93,0
8147,20201126,OXFORD ELGIN-ST.THOMAS,4913,52,456,6
8148,20201126,PEEL REGION,2253,4159,18942,362
8149,20201126,PETERBOROUGH COUNTY-CITY,2255,14,178,5
8150,20201126,PORCUPINE,2256,2,95,9
8151,20201126,RENFREW COUNTY AND DISTRICT,2257,10,120,1
8152,20201126,SIMCOE MUSKOKA DISTRICT,2260,186,1754,50
8153,20201126,SUDBURY AND DISTRICT,2261,17,206,2
8154,20201126,THUNDER BAY DISTRICT,2262,81,169,2
8155,20201126,TIMISKAMING,2263,1,17,0
8156,20201126,TORONTO,3895,4245,31797,1542
8157,20201126,WATERLOO REGION,2265,392,2721,124
8158,20201126,WELLINGTON-DUFFERIN-GUELPH,2266,154,1082,39
8159,20201126,WINDSOR-ESSEX COUNTY,2268,326,3038,78
8160,20201126,YORK REGION,2270,1202,8533,308
8161,20201127,ALGOMA DISTRICT,2226,2,58,0
8162,20201127,BRANT COUNTY,2227,78,487,6
8163,20201127,CHATHAM-KENT,2240,22,461,3
8164,20201127,CITY OF HAMILTON,2237,385,2481,81
8165,20201127,CITY OF OTTAWA,2251,293,7665,373
8166,20201127,DURHAM REGION,2230,339,3689,184
8167,20201127,EASTERN ONTARIO,2258,59,704,40
8168,20201127,GREY BRUCE,2233,57,239,0
8169,20201127,HALDIMAND-NORFOLK,2234,41,544,37
8170,20201127,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,26,255,21
8171,20201127,HALTON REGION,2236,451,2838,60
8172,20201127,HASTINGS & PRINCE EDWARD COUNTIES,2238,27,93,5
8173,20201127,HURON PERTH,5183,45,247,16
8174,20201127,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,18,227,0
8175,20201127,LAMBTON COUNTY,2242,13,366,25
8176,20201127,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,422,53
8177,20201127,MIDDLESEX-LONDON,2244,120,1344,64
8178,20201127,NIAGARA REGION,2246,165,1825,84
8179,20201127,NORTH BAY PARRY SOUND DISTRICT,2247,14,58,1
8180,20201127,NORTHWESTERN,2249,17,94,0
8181,20201127,OXFORD ELGIN-ST.THOMAS,4913,51,467,6
8182,20201127,PEEL REGION,2253,4274,19342,364
8183,20201127,PETERBOROUGH COUNTY-CITY,2255,19,178,5
8184,20201127,PORCUPINE,2256,2,95,9
8185,20201127,RENFREW COUNTY AND DISTRICT,2257,10,121,1
8186,20201127,SIMCOE MUSKOKA DISTRICT,2260,199,1779,50
8187,20201127,SUDBURY AND DISTRICT,2261,18,207,2
8188,20201127,THUNDER BAY DISTRICT,2262,74,177,2
8189,20201127,TIMISKAMING,2263,1,17,0
8190,20201127,TORONTO,3895,4271,32255,1552
8191,20201127,WATERLOO REGION,2265,424,2763,124
8192,20201127,WELLINGTON-DUFFERIN-GUELPH,2266,168,1095,39
8193,20201127,WINDSOR-ESSEX COUNTY,2268,351,3064,79
8194,20201127,YORK REGION,2270,1214,8709,309
8195,20201128,ALGOMA DISTRICT,2226,2,58,0
8196,20201128,BRANT COUNTY,2227,66,501,6
8197,20201128,CHATHAM-KENT,2240,14,469,3
8198,20201128,CITY OF HAMILTON,2237,449,2518,82
8199,20201128,CITY OF OTTAWA,2251,313,7692,372
8200,20201128,DURHAM REGION,2230,268,3808,184
8201,20201128,EASTERN ONTARIO,2258,70,706,40
8202,20201128,GREY BRUCE,2233,57,249,0
8203,20201128,HALDIMAND-NORFOLK,2234,40,551,37
8204,20201128,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,26,258,21
8205,20201128,HALTON REGION,2236,485,2870,62
8206,20201128,HASTINGS & PRINCE EDWARD COUNTIES,2238,28,95,5
8207,20201128,HURON PERTH,5183,51,251,17
8208,20201128,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,21,229,0
8209,20201128,LAMBTON COUNTY,2242,13,367,25
8210,20201128,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6,423,53
8211,20201128,MIDDLESEX-LONDON,2244,126,1356,66
8212,20201128,NIAGARA REGION,2246,157,1853,85
8213,20201128,NORTH BAY PARRY SOUND DISTRICT,2247,11,62,1
8214,20201128,NORTHWESTERN,2249,20,95,0
8215,20201128,OXFORD ELGIN-ST.THOMAS,4913,53,472,6
8216,20201128,PEEL REGION,2253,4386,19738,372
8217,20201128,PETERBOROUGH COUNTY-CITY,2255,17,183,5
8218,20201128,PORCUPINE,2256,1,96,9
8219,20201128,RENFREW COUNTY AND DISTRICT,2257,9,123,1
8220,20201128,SIMCOE MUSKOKA DISTRICT,2260,190,1809,50
8221,20201128,SUDBURY AND DISTRICT,2261,16,211,2
8222,20201128,THUNDER BAY DISTRICT,2262,77,184,2
8223,20201128,TIMISKAMING,2263,0,18,0
8224,20201128,TORONTO,3895,4409,32670,1565
8225,20201128,WATERLOO REGION,2265,482,2810,124
8226,20201128,WELLINGTON-DUFFERIN-GUELPH,2266,152,1136,39
8227,20201128,WINDSOR-ESSEX COUNTY,2268,353,3119,79
8228,20201128,YORK REGION,2270,1170,8896,311
